id;Плейлист;Название видео;Лайки;Дизлайки;Просмотры;Комментарии;Продолжительность(с);Дата публикации
628;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;СТРАЖИ ГАЛАКТИКИ 2 – ЛУЧШИЙ ФИЛЬМ МАРВЕЛ? (обзор фильма);16147;1539;412233;928;847.0;2017-05-06T14:34:47Z
629;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;СФЕРА – СКУКА неимоверная (обзор фильма);6176;410;129005;407;364.0;2017-04-29T13:54:17Z
630;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ФОРСАЖ 8 - АБСУРДНЫЙ БРЕД (обзор фильма);16570;9880;692842;2558;632.0;2017-04-14T19:26:42Z
631;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ВРЕМЯ ПЕРВЫХ - обзор фильма;9042;1015;189779;714;496.0;2017-04-13T18:18:21Z
632;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Призрак в доспехах - обзор фильма;8820;1772;224472;917;499.0;2017-04-02T19:38:00Z
633;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЖИВОЕ - плагиат ЧУЖОГО? (обзор фильма);8776;1405;221907;653;428.0;2017-03-25T13:31:38Z
634;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;СПЛИТ - обзор фильма;9431;3190;317656;846;482.0;2017-03-20T18:43:04Z
635;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;КРАСАВИЦА И ЧУДОВИЩЕ – ГЕЙСКИЙ ДИСНЕЙ? (обзор фильма);11850;1505;383380;875;718.0;2017-03-19T12:06:31Z
636;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;КОНГ: ОСТРОВ ЧЕРЕПА – ЭПИЧНЫЙ, НО ТУПОЙ (обзор фильма);9032;1459;230320;839;558.0;2017-03-11T17:02:44Z
637;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЛОГАН – ПОЧЕМУ НЕ ШЕДЕВР? (обзор фильма);21139;16504;496012;3813;825.0;2017-03-05T18:18:31Z
638;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЗВЕРОПОЙ – ЗВЕРОПОЛИС + ШОУ ГОЛОС (обзор мультика);6778;441;192753;231;277.0;2017-03-02T16:19:46Z
639;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЗАЩИТНИКИ - САМЫЙ КОНЧЕНЫЙ СУПЕРГЕРОЙСКИЙ ФИЛЬМ! (обзор);33574;6039;856596;2563;328.0;2017-02-23T16:47:56Z
640;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЛЕВ – ЭМОЦИОНАЛЬНОЕ ПОТРЯСЕНИЕ (обзор фильма);7952;274;144616;327;315.0;2017-02-21T15:31:26Z
641;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ВЕЛИКАЯ СТЕНА – ТУПОЙ, НО СМЕШНОЙ БЛОКБАСТЕР (обзор фильма);7783;1078;220153;455;361.0;2017-02-18T16:28:25Z
642;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЛЕГО ФИЛЬМ: БЭТМЕН – ПРАВДА ЛИ, ЧТО ОН НАСТОЛЬКО ХОРОШ? (обзор);6233;1201;154116;279;412.0;2017-02-17T16:44:39Z
643;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ОБИТЕЛЬ ЗЛА 6: Последняя глава - ПОСЛЕДНЯЯ ЛИ? (обзор фильма);9354;1599;265754;770;439.0;2017-02-16T15:55:15Z
644;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;НА 50 ОТТЕНКОВ ТЕМНЕЕ – обзор такого ЯВЛЕНИЯ как БЕШЕНСТВО МАТКИ!;19034;2221;688372;1680;556.0;2017-02-12T11:19:15Z
645;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Джон Уик 2 – БЕШЕНЫЙ ЭКШЕН с Киану Ривзом (обзор фильма);16000;1070;468310;626;390.0;2017-02-10T20:24:54Z
646;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;КОСМОС МЕЖДУ НАМИ - обзор фильма;6728;255;139931;356;390.0;2017-02-04T17:36:02Z
647;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЗВОНКИ – ПРЕКРАТИТЕ ЗВОНИТЬ! (обзор фильма);10204;787;215261;579;416.0;2017-02-04T11:44:54Z
648;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ГОЛОС МОНСТРА - обзор фильма;8480;239;133372;352;358.0;2017-02-02T18:44:48Z
649;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ПРИТЯЖЕНИЕ - ГОПНИКИ ПРОТИВ ПРИШЕЛЬЦЕВ ЁПТА! (обзор фильма);35238;9943;1000590;5668;697.0;2017-01-28T09:37:44Z
650;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ТРИ ИКСА: Мировое господство – ЧОТКИЙ КИНЧИК ЕПТА! (обзор фильма);16098;3492;417683;1228;539.0;2017-01-23T19:03:37Z
651;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЛА-ЛА ЛЕНД - ШЕДЕВР!!! (обзор фильма);16379;918;385248;1148;667.0;2017-01-19T17:48:36Z
652;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ВИКИНГ - НЕВЫНОСИМЫЙ ИСТОРИЧЕСКИЙ ТРЭШ (обзор фильма);33877;6065;1425676;5740;714.0;2017-01-14T19:55:21Z
653;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;КРЕДО УБИЙЦЫ – обзор фильма, который ПРОСРАЛ весь потенциал серии игр;17000;7219;625997;2899;430.0;2017-01-07T16:48:03Z
654;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЕЛКИ 5 - АДСКОЕ ДЕРЬМО! (обзор не фильма, а параши);17300;2475;339272;1656;358.0;2016-12-25T17:37:59Z
655;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ПАССАЖИРЫ – ПОДАРОК ПОД КОНЕЦ 2016 ГОДА? (обзор фильма);12757;692;272344;878;398.0;2016-12-24T16:39:06Z
656;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Изгой-один: Звездные войны - БАБЛОДОЙКА ПРОДОЛЖАЕТСЯ! (обзор фильма);6903;7924;152809;1844;578.0;2016-12-17T18:57:18Z
657;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ПРИЗРАЧНАЯ КРАСОТА – НЕ ТАК ПЛОХА, КАК ГОВОРЯТ (обзор фильма);4846;267;121581;235;321.0;2016-12-16T16:59:37Z
658;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ПОД ПОКРОВОМ НОЧИ - ШЕДЕВР? (обзор фильма);6963;409;173427;423;408.0;2016-12-12T18:43:55Z
659;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;НОВОГОДНИЙ КОРПОРАТИВ – НОВОГОДНИЙ КАЛ! (обзор фильма);5133;603;130398;299;368.0;2016-12-09T17:32:58Z
660;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ПЛОХОЙ САНТА 2 - обзор фильма;4300;261;107269;184;322.0;2016-12-04T12:05:12Z
661;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;СОЮЗНИКИ - обзор фильма;4704;179;102914;184;323.0;2016-12-03T15:30:03Z
662;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;МОАНА - обзор мультфильма;4679;429;130171;207;337.0;2016-12-02T16:16:50Z
663;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;28 панфиловцев - РОССИЙСКОЕ КИНО ВСТАЕТ С КОЛЕН? (обзор фильма);9326;2492;302029;2016;602.0;2016-11-26T16:50:56Z
664;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Другой мир: Войны крови - обзор фильма;4878;1771;147964;588;303.0;2016-11-25T17:28:11Z
665;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;По соображениям совести - ЛУЧШАЯ ВОЕННАЯ ДРАМА 2016? (обзор фильма);12866;342;279481;642;499.0;2016-11-21T15:45:08Z
666;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ФАНТАСТИЧЕСКИЕ ТВАРИ - ЛУЧШЕЕ ФЭНТЕЗИ 2016? (обзор фильма);10755;558;241161;627;372.0;2016-11-18T12:16:06Z
667;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ПРИБЫТИЕ - ЛУЧШИЙ ФАНТАСТИЧЕСКИЙ ФИЛЬМ 2016! (обзор);10774;631;254051;1129;536.0;2016-11-11T18:37:19Z
668;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ДЕВУШКА В ПОЕЗДЕ - обзор фильма;4622;331;153386;338;397.0;2016-11-05T18:20:16Z
669;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;РАСПЛАТА - обзор фильма;3533;844;114801;287;306.0;2016-10-31T19:23:46Z
670;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ДОКТОР СТРЭНДЖ - ЛУЧШИЙ БЛОКБАСТЕР 2016! (обзор + мнение блогеров);10937;1210;322925;1047;920.0;2016-10-27T19:18:28Z
671;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ДЖЕК РИЧЕР 2: Никогда не возвращайся - обзор фильма;4071;641;134236;252;398.0;2016-10-21T17:26:37Z
672;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ИНФЕРНО - обзор фильма;6209;536;145883;383;556.0;2016-10-15T13:17:50Z
673;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Дом странных детей Мисс Перегрин - обзор фильма;12177;482;279293;742;479.0;2016-10-10T16:29:25Z
674;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЗАЧИНЩИКИ - обзор фильма (+ мнение зрителей);2322;155;55157;123;490.0;2016-10-04T15:09:31Z
675;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ДУЭЛЯНТ - ШЕДЕВР Российский или ДЕРЬМО? (обзор фильма);9395;1139;315984;848;538.0;2016-10-02T15:43:59Z
676;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ВЕЛИКОЛЕПНАЯ СЕМЕРКА - обзор фильма;5145;530;123002;356;411.0;2016-09-28T17:16:44Z
677;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ПОЛНЫЙ РАСКОЛБАС - ОБЗОР САМОГО ПОШЛОГО МУЛЬТФИЛЬМА (18+);14171;1748;863549;774;444.0;2016-09-12T06:08:11Z
678;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Джейсон Борн - обзор фильма;4470;610;116134;346;489.0;2016-09-01T18:36:01Z
679;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Механик: Воскрешение - обзор фильма;6166;1233;149652;522;346.0;2016-08-28T18:27:11Z
680;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Парни со стволами - обзор фильма;6967;467;140312;251;342.0;2016-08-22T18:53:31Z
681;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ТАЙНАЯ ЖИЗНЬ ДОМАШНИХ ЖИВОТНЫХ - обзор мультфильма;9082;605;210598;422;421.0;2016-08-17T18:37:14Z
682;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ПИТ И ЕГО ДРАКОН - ХОРОШЕЕ ФЭНТЕЗИ? (обзор фильма);3563;211;69178;157;332.0;2016-08-15T18:50:50Z
683;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Отряд самоубийц – УБОГИЙ КИТЧ, БЕЗВКУСНЫЙ ВЫСЕР DC? (обзор фильма + мнение зрителей);21510;15974;458269;5279;1398.0;2016-08-08T21:16:07Z
684;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Охотники за привидениями 2016 - НЕ ГОВНО, как все говорят (обзор фильма);10841;5177;234400;1635;733.0;2016-08-01T17:57:46Z
685;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Светская жизнь - обзор фильма и мнение зрителей;5153;218;101456;321;620.0;2016-07-26T18:09:15Z
686;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;СТАРТРЕК БЕСКОНЕЧНОСТЬ - БЕСКОНЕЧНОЕ ДНО? (обзор фильма + мнение зрителей);5001;2961;146497;729;764.0;2016-07-25T17:15:34Z
687;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЛЕДНИКОВЫЙ ПЕРИОД 5 - ХУДШИЙ МУЛЬТФИЛЬМ 2016 (обзор);11624;8484;422090;2344;403.0;2016-07-16T11:09:38Z
688;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ОТМЕЛЬ - обзор фильма;6637;359;183604;378;326.0;2016-07-12T00:01:00Z
689;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ПОЛТОРА ШПИОНА - обзор фильма;5535;292;127315;177;307.0;2016-07-10T16:48:43Z
690;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;До встречи с тобой - обзор фильма;6515;408;218159;452;427.0;2016-07-08T20:44:23Z
691;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Разрушение - ЛУЧШАЯ ДРАМА 2016 (обзор фильма);8420;279;142389;532;535.0;2016-07-06T16:31:30Z
692;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ТАРЗАН ЛЕГЕНДА - ГРАФОООН!!! (обзор фильма);6573;1400;245183;694;477.0;2016-07-05T11:19:41Z
693;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;БОЛЬШОЙ И ДОБРЫЙ ВЕЛИКАН - обзор фильма;4868;524;151677;291;607.0;2016-07-02T14:35:43Z
694;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;День независимости 2: Возрождение - НАСТОЛЬКО ТУПОЙ, ЧТО ДАЖЕ СМЕШНОЙ (обзор фильма);9284;3111;388968;1235;636.0;2016-06-27T09:58:07Z
695;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;В поисках Дори - обзор мультфильма;5193;239;111798;0;538.0;2016-06-18T09:15:14Z
696;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Славные парни - ЛУЧШАЯ КОМЕДИЯ 2016 ГОДА (обзор+мнение);6489;395;132864;349;463.0;2016-06-14T19:39:31Z
697;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ВАРКРАФТ – ИДЕАЛЬНЫЙ ФИЛЬМ ПО ИГРЕ? (ОБЗОР);16790;1711;455515;1862;623.0;2016-06-01T14:33:16Z
698;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Люди Икс: Апокалипсис - ЛУЧШИЙ СУПЕРГЕРОЙСКИЙ ФИЛЬМ 2016 ГОДА? (обзор фильма);7583;1104;187867;550;816.0;2016-05-30T17:28:26Z
699;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Angry Birds в кино - СТОИТ ЛИ СМОТРЕТЬ? (обзор мультфильма);6339;668;154460;536;353.0;2016-05-14T11:47:03Z
700;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Первый мститель: Противостояние - ХУДШИЙ фильм marvel? (обзор+мнение 5 блоггеров);11705;10710;489273;2101;1111.0;2016-04-30T13:16:46Z
701;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЭКИПАЖ - ОПЯТЬ Российское ДНО? (обзор фильма);9038;6134;268304;1560;491.0;2016-04-22T20:46:11Z
702;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Высотка - обзор фильма (+мнение зрителей);3134;215;84905;298;848.0;2016-04-19T10:17:25Z
703;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Белоснежка и охотник 2 - обзор фильма (+мнение зрителей);3482;197;90574;215;521.0;2016-04-15T18:53:11Z
704;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Книга джунглей - обзор фильма;4646;229;106772;242;322.0;2016-04-10T08:19:49Z
705;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ХАРДКОР - ДНО Российское? (обзор,+мнение зрителей);9654;12783;336950;2233;734.0;2016-04-09T16:22:51Z
706;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Бэтмен против Супермена - ГОВНО? (обзор без спойлеров, +мнение зрителей);10957;5461;350434;3400;1089.0;2016-03-25T17:03:34Z
707;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Падение Лондона - обзор фильма (+мнения зрителей);4894;235;84599;311;564.0;2016-03-18T16:41:01Z
708;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Дивергент 3 - опять ГОВНО? (обзор);9622;1283;205056;977;512.0;2016-03-12T23:00:50Z
709;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Братья из Гримсби - обзор фильма;5289;630;157420;368;401.0;2016-03-12T14:50:38Z
710;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Три девятки - обзор фильма;3265;74;63844;116;318.0;2016-03-11T20:25:46Z
711;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Да здравствует Цезарь! - обзор фильма;3259;94;55658;120;437.0;2016-03-08T17:32:50Z
712;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Зверополис - обзор мультфильма;15697;500;349568;701;403.0;2016-03-04T20:50:53Z
713;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Боги Египта - обзор фильма;6285;509;219338;460;560.0;2016-02-27T20:56:48Z
714;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Мистер Холмс - обзор фильма;3271;56;51597;126;383.0;2016-02-26T20:03:18Z
715;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Образцовый самец 2 - обзор фильма;2635;198;60633;177;414.0;2016-02-20T21:56:45Z
716;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Трамбо - обзор фильма;3169;124;39467;101;394.0;2016-02-18T16:56:20Z
717;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ДЭДПУЛ - ГОВНО? (обзор без спойлеров);36082;32716;820021;6446;952.0;2016-02-16T22:10:14Z
718;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;В центре внимания - обзор фильма;2933;76;52762;154;505.0;2016-02-12T17:55:40Z
719;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Бруклин - обзор фильма;1479;58;31105;68;347.0;2016-02-09T17:48:34Z
720;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;И грянул шторм - обзор фильма;2760;86;53249;139;405.0;2016-02-06T10:05:33Z
721;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;50 оттенков черного - обзор фильма;10310;683;284105;315;411.0;2016-02-05T21:39:58Z
722;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Девушка из Дании - обзор фильма;5745;421;168256;408;473.0;2016-02-01T16:30:35Z
723;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Кунг-фу Панда 3 - обзор мультфильма;7715;630;213084;315;365.0;2016-01-29T21:06:16Z
724;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;5-я волна - обзор фильма;8746;1412;249474;1130;420.0;2016-01-25T20:35:00Z
725;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Игра на понижение - обзор фильма;4288;139;63824;158;380.0;2016-01-23T17:39:25Z
726;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Крид: Наследие Рокки - обзор фильма;2214;1145;64579;313;350.0;2016-01-20T18:12:09Z
727;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Омерзительная восьмерка - обзор фильма;9588;534;271663;575;632.0;2016-01-18T21:54:32Z
728;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Выживший - обзор фильма;10222;539;258964;714;689.0;2016-01-15T20:44:19Z
729;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Маленький принц - обзор мультфильма;3423;63;62572;172;345.0;2015-12-30T17:21:36Z
730;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЗВЕЗДНЫЕ ВОЙНЫ 7 ПРОБУЖДЕНИЕ СИЛЫ - обзор фильма;9334;1035;392203;1010;562.0;2015-12-17T18:07:35Z
731;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Шпионский мост - обзор фильма;2879;152;63872;172;426.0;2015-12-06T09:51:55Z
732;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;В сердце моря - обзор фильма;3798;97;84161;156;375.0;2015-12-04T19:13:21Z
733;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Виктор Франкенштейн - обзор фильма;3704;527;110182;251;460.0;2015-12-01T17:20:49Z
734;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Хороший динозавр - обзор мультфильма;3902;66;67022;132;339.0;2015-11-28T16:22:57Z
735;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Жертвуя пешкой - обзор фильма;3588;70;66831;96;339.0;2015-11-25T20:30:50Z
736;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Голодные игры: Сойка-пересмешница Часть 2 - обзор фильма;4539;850;148365;391;578.0;2015-11-24T09:50:44Z
737;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Скорость: Автобус 657 - обзор фильма;1615;159;33458;82;393.0;2015-11-17T19:29:46Z
738;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Шеф Адам Джонс"" - обзор фильма";1605;67;42924;80;305.0;2015-11-16T20:29:17Z
739;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Кто там"" - обзор фильма";5329;406;166589;391;446.0;2015-11-14T16:57:16Z
740;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Голос улиц"" - обзор фильма";5143;223;107593;278;482.0;2015-11-11T23:21:59Z
741;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""007: Спектр"" - обзор фильма";4144;878;139447;455;747.0;2015-11-06T20:43:31Z
742;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Последний охотник на ведьм"" - обзор фильма";3407;169;88362;109;305.0;2015-11-03T18:25:37Z
743;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Черная месса"" - обзор фильма";2738;479;76073;206;488.0;2015-10-31T12:34:58Z
744;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Молодость - обзор фильма;4009;124;139698;110;367.0;2015-10-26T13:49:52Z
745;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Монстры на каникулах 2"" - обзор мультфильма";5579;229;180989;184;423.0;2015-10-23T21:20:26Z
746;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Багровый пик"" - обзор фильма";2786;295;113815;158;499.0;2015-10-19T08:58:18Z
747;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Прогулка"" - обзор фильма";3845;69;94180;147;513.0;2015-10-15T16:55:34Z
748;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Пэн: Путешествие в Нетландию"" - обзор фильма";1693;149;44105;102;284.0;2015-10-11T22:25:33Z
749;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Марсианин"" - обзор фильма";6351;704;217708;481;574.0;2015-10-11T18:48:05Z
750;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Легенда"" - обзор фильма";4655;243;157120;164;424.0;2015-10-05T20:52:51Z
751;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Эшби"" - обзор фильма";1207;31;23609;49;322.0;2015-10-05T18:13:16Z
752;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Стажер"" - обзор фильма";2531;60;66561;83;344.0;2015-09-28T20:27:07Z
753;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Эверест"" - обзор фильма";3803;175;115138;253;548.0;2015-09-28T18:38:29Z
754;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Кутис"" - обзор фильма";2261;260;55634;193;178.0;2015-09-21T09:52:17Z
755;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Бегущий в лабиринте: Испытание огнем"" - обзор фильма";4324;778;141406;431;470.0;2015-09-20T13:27:40Z
756;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Рики и Флэш"" - обзор фильма";1026;25;27635;34;385.0;2015-09-18T13:17:02Z
757;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Страшные сказки"" - обзор фильма";2142;66;76028;145;412.0;2015-09-16T18:12:12Z
758;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Девушка без комплексов"" - обзор фильма";1457;166;54284;74;375.0;2015-09-16T20:49:34Z
759;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Перевозчик: Наследие"" - обзор фильма";2680;139;76781;150;425.0;2015-09-12T12:35:48Z
760;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""128 ударов сердца в минуту"" - обзор фильма";2073;120;68096;96;348.0;2015-09-08T17:01:02Z
761;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Хитмэн: Агент 47"" - обзор фильма";4191;697;124799;396;404.0;2015-09-05T18:06:08Z
762;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Ультраамериканцы"" - обзор фильма";3544;118;93685;122;371.0;2015-08-29T11:22:17Z
763;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Каникулы"" (2015) - обзор фильма";1780;101;63366;53;264.0;2015-08-28T20:40:32Z
764;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Песнь моря"" - обзор мультфильма";2388;41;46027;134;366.0;2015-08-27T20:29:24Z
765;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Фантастическая четверка"" (2015) - обзор фильма";7014;317;209932;247;374.0;2015-08-26T10:54:33Z
766;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Иррациональный человек"" - обзор фильма";1570;53;35143;79;487.0;2015-08-23T15:17:41Z
767;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Стрингер"" - обзор фильма";2271;82;45748;129;311.0;2015-08-22T15:25:32Z
768;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Кто я"" - обзор фильма";3482;176;90842;175;272.0;2015-08-19T09:33:12Z
769;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Агенты АНКЛ"" - обзор фильма";3498;243;103594;122;415.0;2015-08-17T13:10:48Z
770;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Миссия невыполнима: Племя изгоев"" - обзор фильма";2634;91;58546;117;335.0;2015-08-05T23:03:29Z
771;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Антураж"" - обзор фильма";772;101;22616;38;306.0;2015-08-10T21:42:44Z
772;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Вне себя"" - обзор фильма";889;153;31070;63;271.0;2015-08-05T21:43:34Z
